sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was the school board.,board,board,3,8,8,1.0,0.9202939424733235,1.1399834901094437,0.43871266,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,4,8,8,1.0,0.9068746696188841,1.1377678364515305,0.452331,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,5,8,8,1.0,0.900509024700467,1.1373819559812546,0.45829934,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,6,8,8,1.0,0.8943852192695693,1.1379850953817368,0.46371198,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,7,8,8,1.0,0.8839597540128297,1.137175813317299,0.4736923,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,8,8,8,1.0,0.8732805444978053,1.1363015174865723,0.4834977,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,9,8,8,1.0,0.863235977444029,1.1352783292531967,0.49243557,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,10,8,8,1.0,0.8387696137480657,1.134520798921585,0.51322824,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,11,8,8,1.0,0.8121626442491454,1.1398255378007889,0.53345674,11683584,albert/albert-base-v2,english,No
It was the school board.,board,board,12,8,8,1.0,0.7705230090756858,1.1405840665102005,0.56741786,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,0,10,10,1.0,0.9154474285900746,1.1101554483175278,0.41898736,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,1,10,10,1.0,0.9276542896529204,1.108470693230629,0.40276617,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,2,10,10,1.0,0.9184127308404789,1.1073856428265572,0.4125502,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,3,10,10,1.0,0.9105870355023402,1.1040487214922905,0.42032176,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,4,10,10,1.0,0.8942898952657785,1.1025783941149712,0.43771642,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,5,10,10,1.0,0.8851735577038657,1.1032923310995102,0.44733888,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,6,10,10,1.0,0.8666544157959093,1.1046352162957191,0.4659389,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,7,10,10,1.0,0.848921671581939,1.1041979566216469,0.48284072,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,8,10,10,1.0,0.8322351006466164,1.103294350206852,0.4978333,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,9,10,10,1.0,0.8254724401910566,1.102939948439598,0.5034455,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,10,10,10,1.0,0.8078988942016057,1.1041984260082245,0.5182651,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,11,10,10,1.0,0.8087725242283145,1.107956513762474,0.51696825,11683584,albert/albert-base-v2,english,No
He had a leather-bound book.,book,book,12,10,10,1.0,0.7472463955873732,1.1090125739574432,0.56978893,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,0,7,7,1.0,0.9256695715721681,1.1650867462158203,0.45341778,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,1,7,7,1.0,0.9548658291517543,1.1655878722667694,0.42218107,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,2,7,7,1.0,0.9571335735787753,1.1651170551776886,0.4195252,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,3,7,7,1.0,0.9607973804344087,1.1636834889650345,0.41613436,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,4,7,7,1.0,0.9563647818582384,1.1628687977790833,0.4205838,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,5,7,7,1.0,0.9516108640940496,1.16317518055439,0.425277,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,6,7,7,1.0,0.9405801116887732,1.162968948483467,0.43641767,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,7,7,7,1.0,0.9315294769466765,1.1630357652902603,0.44514945,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,8,7,7,1.0,0.9228848553069088,1.162715271115303,0.45347294,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,9,7,7,1.0,0.9149336118985543,1.161992758512497,0.46112028,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,10,7,7,1.0,0.8896141553255855,1.1623856723308563,0.48299268,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,11,7,7,1.0,0.8661014396329539,1.1656758189201355,0.49986485,11683584,albert/albert-base-v2,english,No
He broke the promise.,break,broke,12,7,7,1.0,0.8030471352076392,1.1648543626070023,0.5536968,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,0,9,9,1.0,0.9224086778063845,1.1235117763280869,0.42349675,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,1,9,9,1.0,0.9300224425772375,1.1233464479446411,0.4133398,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,2,9,9,1.0,0.9180849920559832,1.1230346783995628,0.42601213,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,3,9,9,1.0,0.9059328764917775,1.1222420632839203,0.43846557,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,4,9,9,1.0,0.8977952693429303,1.1214460283517838,0.44677788,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,5,9,9,1.0,0.8856175181595572,1.1208444684743881,0.45849842,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,6,9,9,1.0,0.8747494080064844,1.1213987171649933,0.46907976,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,7,9,9,1.0,0.8557450620101326,1.1207119897007942,0.48705944,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,8,9,9,1.0,0.8400291740954607,1.1198942363262177,0.5010666,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,9,9,9,1.0,0.826683990571541,1.1190920248627663,0.512577,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,10,9,9,1.0,0.8141152100556438,1.1199227422475815,0.52258307,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,11,9,9,1.0,0.8222204196573475,1.123596802353859,0.5140308,11683584,albert/albert-base-v2,english,No
They ate a lonely breakfast.,breakfast,breakfast,12,9,9,1.0,0.779935132026754,1.1236331313848495,0.55088264,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,0,7,7,1.0,0.939447592816107,1.1648274660110474,0.44023567,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,1,7,7,1.0,0.9548843930017883,1.165511816740036,0.4222698,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,2,7,7,1.0,0.9431359521063911,1.1643008887767792,0.434298,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,3,7,7,1.0,0.9482632649870074,1.1628371179103851,0.42964444,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,4,7,7,1.0,0.9427485769129095,1.1616175472736359,0.4355677,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,5,7,7,1.0,0.9370581521025064,1.1610747873783112,0.4409972,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,6,7,7,1.0,0.9352264233495876,1.1613226383924484,0.44259292,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,7,7,7,1.0,0.9284337651521734,1.1609152555465698,0.449296,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,8,7,7,1.0,0.921537443675537,1.1613209545612335,0.4555882,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,9,7,7,1.0,0.9150225871941945,1.1609456837177277,0.46135667,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,10,7,7,1.0,0.8919640761481457,1.1613407880067825,0.48128933,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,11,7,7,1.0,0.8417089300019887,1.1643667817115784,0.5208099,11683584,albert/albert-base-v2,english,No
They called the debt.,call,called,12,7,7,1.0,0.7557315903452304,1.1610722094774246,0.58935136,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,0,8,8,1.0,0.9027900461054265,1.1406850516796112,0.4574244,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,1,8,8,1.0,0.9137814941775213,1.1416801363229752,0.4451512,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,2,8,8,1.0,0.8967390533338789,1.140591248869896,0.46139717,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,3,8,8,1.0,0.8914070571702685,1.1390993148088455,0.4664206,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,4,8,8,1.0,0.8901418563453056,1.1372816413640976,0.46784186,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,5,8,8,1.0,0.8876179211575359,1.1364351212978363,0.47034445,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,6,8,8,1.0,0.8706204825371019,1.1354948580265045,0.48589757,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,7,8,8,1.0,0.8660729103911554,1.1353451311588287,0.48984227,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,8,8,8,1.0,0.8625255675680529,1.1349882930517197,0.4929614,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,9,8,8,1.0,0.8540030620168182,1.134186014533043,0.50024813,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,10,8,8,1.0,0.8331624292836928,1.1351430118083954,0.517107,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,11,8,8,1.0,0.8054742807997143,1.139985129237175,0.5380858,11683584,albert/albert-base-v2,english,No
It was an island cape.,cape,cape,12,8,8,1.0,0.7543779824689806,1.1390489488840103,0.57959056,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,0,8,8,1.0,0.9054081873424488,1.1407380849123,0.45485944,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,1,8,8,1.0,0.927104775051921,1.1416278630495071,0.43147647,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,2,8,8,1.0,0.9213868143531391,1.1411525160074234,0.4372404,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,3,8,8,1.0,0.9183501153265421,1.1400547325611115,0.4402333,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,4,8,8,1.0,0.9146451604138786,1.138999417424202,0.44432023,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,5,8,8,1.0,0.9051593476232872,1.138568490743637,0.4535073,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,6,8,8,1.0,0.8938420472928515,1.137900710105896,0.46447235,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,7,8,8,1.0,0.883696110681209,1.1375088840723038,0.47391427,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,8,8,8,1.0,0.8822838239687015,1.1378161311149597,0.4750899,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,9,8,8,1.0,0.8669965696340917,1.1361542046070099,0.48894477,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,10,8,8,1.0,0.8459259867880259,1.1362529546022415,0.5066924,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,11,8,8,1.0,0.8388810178766724,1.1414387822151184,0.5101679,11683584,albert/albert-base-v2,english,No
It was a criminal case.,case,case,12,8,8,1.0,0.8110538955483212,1.141833856701851,0.53486824,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,0,7,7,1.0,0.919588821615495,1.1640376299619675,0.4589696,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,1,7,7,1.0,0.9429856919127764,1.1652635633945465,0.4347391,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,2,7,7,1.0,0.9367290490935956,1.164233759045601,0.44064814,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,3,7,7,1.0,0.9294431728402776,1.162488430738449,0.44785908,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,4,7,7,1.0,0.9198187810440928,1.1605517864227295,0.45708847,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,5,7,7,1.0,0.9184600415868935,1.1606852263212204,0.4581967,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,6,7,7,1.0,0.9104700694648434,1.1608613282442093,0.46537113,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,7,7,7,1.0,0.9054732802945267,1.1610024720430374,0.46987295,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,8,7,7,1.0,0.8994853999104067,1.1613068282604218,0.47478867,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,9,7,7,1.0,0.8935730438833868,1.161296010017395,0.47975323,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,10,7,7,1.0,0.8739347451967038,1.1625941544771194,0.4955197,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,11,7,7,1.0,0.8548732988890256,1.165740728378296,0.5089517,11683584,albert/albert-base-v2,english,No
She cast a stone.,cast,cast,12,7,7,1.0,0.7947046719621214,1.1648971736431122,0.5601238,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,0,8,8,1.0,0.9193111928802151,1.140543907880783,0.44129837,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,1,8,8,1.0,0.9326902543188932,1.1416236013174057,0.42578673,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,2,8,8,1.0,0.9288872419185382,1.1414385735988617,0.4295045,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,3,8,8,1.0,0.9215477413695469,1.1397860944271088,0.43695354,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,4,8,8,1.0,0.915371150071309,1.139196440577507,0.4429367,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,5,8,8,1.0,0.9099517108901305,1.138785257935524,0.448313,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,6,8,8,1.0,0.9007609342519387,1.1388264149427414,0.4571705,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,7,8,8,1.0,0.8931174852354701,1.1389564722776413,0.46442997,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,8,8,8,1.0,0.8878905547321576,1.1388006955385208,0.46928492,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,9,8,8,1.0,0.8757400869507095,1.1377731710672379,0.4803724,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,10,8,8,1.0,0.8488710499807436,1.1378388851881027,0.5031959,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,11,8,8,1.0,0.8265371663486761,1.1406981945037842,0.5197979,11683584,albert/albert-base-v2,english,No
It was a primary cause.,cause,cause,12,8,8,1.0,0.7886737203711766,1.1402293890714645,0.5531243,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,0,8,8,1.0,0.892320731696535,1.14079450070858,0.4672507,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,1,8,8,1.0,0.9107556918888324,1.1415356248617172,0.4480006,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,2,8,8,1.0,0.9001945911840696,1.1399897634983063,0.45828986,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,3,8,8,1.0,0.895208712858145,1.1384443044662476,0.4630891,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,4,8,8,1.0,0.8888130912012612,1.1365722119808197,0.4694254,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,5,8,8,1.0,0.8824500788528653,1.1358114331960678,0.47530085,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,6,8,8,1.0,0.8728955205699842,1.134917974472046,0.48406026,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,7,8,8,1.0,0.8623197154159961,1.1344091445207596,0.49348977,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,8,8,8,1.0,0.8580947630894968,1.1342339664697647,0.49717182,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,9,8,8,1.0,0.8455146620182052,1.1325122267007828,0.5080813,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,10,8,8,1.0,0.8258360486734292,1.1333740204572678,0.52386546,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,11,8,8,1.0,0.8111416913766208,1.1403935998678207,0.5336539,11683584,albert/albert-base-v2,english,No
It was a jail cell.,cell,cell,12,8,8,1.0,0.7748032601273603,1.1401356905698776,0.5638689,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,0,10,10,1.0,0.9168616424166681,1.109749123454094,0.41740975,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,1,10,10,1.0,0.936244267905688,1.1092042475938797,0.39350438,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,2,10,10,1.0,0.9228791959803972,1.108413703739643,0.4079818,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,3,10,10,1.0,0.9256160428092202,1.1067692413926125,0.4044617,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,4,10,10,1.0,0.916113480430308,1.10498908162117,0.41479796,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,5,10,10,1.0,0.9091463834062766,1.1038872599601746,0.4220887,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,6,10,10,1.0,0.898947691272179,1.1036440953612328,0.4330558,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,7,10,10,1.0,0.8865125985903429,1.1037331447005272,0.44589916,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,8,10,10,1.0,0.8646712826234114,1.1040400639176369,0.4677302,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,9,10,10,1.0,0.8407349437976527,1.1035842895507812,0.49016213,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,10,10,10,1.0,0.8110605046884435,1.1043337807059288,0.5163381,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,11,10,10,1.0,0.8224761584556172,1.1081912443041801,0.50501156,11683584,albert/albert-base-v2,english,No
She had a good-luck charm.,charm,charm,12,10,10,1.0,0.784242170881392,1.1092871651053429,0.539642,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,0,7,7,1.0,0.917494027349518,1.165105551481247,0.46108913,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,1,7,7,1.0,0.9439939767637046,1.1655067652463913,0.4334509,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,2,7,7,1.0,0.9387884848728237,1.1642723381519318,0.43874398,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,3,7,7,1.0,0.9435951156408158,1.162959635257721,0.4343858,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,4,7,7,1.0,0.9423450251940276,1.1629129201173782,0.43523708,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,5,7,7,1.0,0.942681961126519,1.1631379425525665,0.4349201,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,6,7,7,1.0,0.9341021841759055,1.1629570126533508,0.44355482,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,7,7,7,1.0,0.9188106544436907,1.1610451489686966,0.4584237,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,8,7,7,1.0,0.9085031490728235,1.1603693962097168,0.46785167,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,9,7,7,1.0,0.89854381409127,1.1591654568910599,0.47682863,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,10,7,7,1.0,0.8711852162263239,1.1592950522899628,0.49988866,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,11,7,7,1.0,0.8514468364475208,1.1646180301904678,0.5134509,11683584,albert/albert-base-v2,english,No
He checked the facts.,check,checked,12,7,7,1.0,0.7950221665029651,1.1644947230815887,0.56003565,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,0,8,8,1.0,0.9143035980650661,1.1412483006715775,0.4463578,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,1,8,8,1.0,0.923408190059238,1.1410053968429565,0.43539768,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,2,8,8,1.0,0.9137060216929073,1.1400676220655441,0.4453717,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,3,8,8,1.0,0.9140204613220836,1.1386644840240479,0.44505146,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,4,8,8,1.0,0.9039085254041576,1.1367246508598328,0.4553489,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,5,8,8,1.0,0.8956127251939682,1.1364314258098602,0.46298105,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,6,8,8,1.0,0.8851246204807538,1.136213943362236,0.4726563,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,7,8,8,1.0,0.8730758054189575,1.1358666568994522,0.4836614,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,8,8,8,1.0,0.8654493167307714,1.1356702595949173,0.49033964,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,9,8,8,1.0,0.8593642175419897,1.1354881674051285,0.49533597,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,10,8,8,1.0,0.8409561871802158,1.1362844407558441,0.5103358,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,11,8,8,1.0,0.8165562542729398,1.1408087313175201,0.52911973,11683584,albert/albert-base-v2,english,No
They liked the pet chicken.,chicken,chicken,12,8,8,1.0,0.7488282047105869,1.139075830578804,0.5838723,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,0,11,11,1.0,0.9083913941528683,1.0989101752638817,0.41659296,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,1,11,11,1.0,0.9274302438119325,1.0974322110414505,0.39273643,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,2,11,11,1.0,0.9168596141720773,1.0958353504538536,0.40388834,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,3,11,11,1.0,0.8997689938148313,1.0942244306206703,0.42257264,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,4,11,11,1.0,0.8837189609106967,1.0930876582860947,0.43932664,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,5,11,11,1.0,0.8782488491110506,1.0921939834952354,0.44457358,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,6,11,11,1.0,0.8488227782821315,1.0944237634539604,0.4747444,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,7,11,11,1.0,0.8243894513540573,1.09389166533947,0.49758837,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,8,11,11,1.0,0.8178261319946466,1.092498280107975,0.5029798,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,9,11,11,1.0,0.7973346148557923,1.0930082201957703,0.52129537,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,10,11,11,1.0,0.7684262592673445,1.0936702191829681,0.54546547,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,11,11,11,1.0,0.7897683949308965,1.097118929028511,0.5265195,11683584,albert/albert-base-v2,english,No
It was a stimulating class.,class,class,12,11,11,1.0,0.7601835104539835,1.0984433442354202,0.5533505,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,0,7,7,1.0,0.91623803942707,1.165309652686119,0.4622131,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,1,7,7,1.0,0.9377717662507299,1.1654737889766693,0.43994924,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,2,7,7,1.0,0.9417131678918296,1.1648623943328857,0.4351542,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,3,7,7,1.0,0.9367666101055117,1.163149818778038,0.44093966,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,4,7,7,1.0,0.9248285013204667,1.1603234708309174,0.4527757,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,5,7,7,1.0,0.9214208051768553,1.160583034157753,0.45557573,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,6,7,7,1.0,0.9131523604937195,1.1610207855701447,0.46297726,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,7,7,7,1.0,0.9039439906159095,1.1601775586605072,0.4714572,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,8,7,7,1.0,0.894876669482364,1.1602355390787125,0.4793927,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,9,7,7,1.0,0.8927800245882002,1.1605767160654068,0.48099032,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,10,7,7,1.0,0.8729315870276722,1.1614527255296707,0.49721023,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,11,7,7,1.0,0.8615263892904175,1.1657714694738388,0.50384146,11683584,albert/albert-base-v2,english,No
He cleared the road.,clear,cleared,12,7,7,1.0,0.8166371326992975,1.165702074766159,0.54291856,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,0,8,8,1.0,0.9083211538560377,1.1411108821630478,0.4520471,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,1,8,8,1.0,0.9256390325250701,1.1417652815580368,0.43338832,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,2,8,8,1.0,0.9137441018430691,1.140928015112877,0.4448013,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,3,8,8,1.0,0.8956514645100804,1.1385682970285416,0.46264294,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,4,8,8,1.0,0.8853735392720992,1.1367530077695847,0.47232193,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,5,8,8,1.0,0.876737660226775,1.1359663009643555,0.47998655,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,6,8,8,1.0,0.869791975020375,1.1357723325490952,0.48617867,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,7,8,8,1.0,0.855057120164488,1.1340899169445038,0.49957353,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,8,8,8,1.0,0.8562028708679709,1.1351547688245773,0.49805567,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,9,8,8,1.0,0.8456764655857911,1.1343826204538345,0.5071108,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,10,8,8,1.0,0.8274722664378077,1.135185495018959,0.52157044,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,11,8,8,1.0,0.8171404935952543,1.1407479494810104,0.5280181,11683584,albert/albert-base-v2,english,No
It was a metal clip.,clip,clip,12,8,8,1.0,0.7796627131564182,1.1404624283313751,0.55996555,11683584,albert/albert-base-v2,english,No
The sink clogged.,clog,clogged,0,7,7,1.0,0.9062728689747256,1.1651618778705597,0.47127342,11683584,albert/albert-base-v2,english,No
