sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Estaba en el fondo marino.,fondo,fondo,2,8,8,1.0,0.61515149855087,1.133137360215187,0.67846704,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,3,8,8,1.0,0.6341887765166404,1.1340181082487106,0.66542035,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,4,8,8,1.0,0.5681731327641353,1.1372403800487518,0.7082374,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,5,8,8,1.0,0.4705085248752671,1.1356174796819687,0.76609826,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,6,8,8,1.0,0.41951498564925027,1.136931985616684,0.7950592,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,7,8,8,1.0,0.4318255786867629,1.1396719068288803,0.78845954,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,8,8,8,1.0,0.5005818821943827,1.136031836271286,0.7487693,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,9,8,8,1.0,0.45539203072797835,1.1312380582094193,0.77503914,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,10,8,8,1.0,0.3778673208048558,1.1279445588588715,0.8161223,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,11,8,8,1.0,0.31989268873414417,1.1209083423018456,0.8436438,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo marino.,fondo,fondo,12,8,8,1.0,0.3158024706549359,1.1141460314393044,0.850368,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,0,8,8,1.0,0.8694513111718171,1.134709432721138,0.4859426,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,1,8,8,1.0,0.7147707734002957,1.1328712403774261,0.6100896,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,2,8,8,1.0,0.630973520862847,1.1314984261989594,0.6681243,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,3,8,8,1.0,0.6485169187085038,1.133284091949463,0.6559272,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,4,8,8,1.0,0.5873110609133023,1.1375317871570587,0.6964607,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,5,8,8,1.0,0.4996981470577696,1.1369045823812485,0.7494356,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,6,8,8,1.0,0.43562488298919105,1.1376066505908966,0.7862594,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,7,8,8,1.0,0.4367846424596431,1.140346959233284,0.785787,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,8,8,8,1.0,0.5001853351910277,1.1373373568058014,0.74902225,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,9,8,8,1.0,0.4503654121854564,1.1329833716154099,0.7778533,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,10,8,8,1.0,0.3793976647324123,1.130601391196251,0.81527114,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,11,8,8,1.0,0.3183679756898895,1.1219669580459595,0.8444778,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo presupuestario.,fondo,fondo,12,8,8,1.0,0.2902967957378109,1.1220604628324509,0.8634318,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,0,8,8,1.0,0.8677616817102699,1.1348689794540405,0.48757216,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,1,8,8,1.0,0.7121026459304352,1.1330825090408325,0.6120223,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,2,8,8,1.0,0.6227364627234221,1.1317015141248703,0.6735407,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,3,8,8,1.0,0.6326960689202792,1.1340825855731964,0.66670704,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,4,8,8,1.0,0.5771648807711193,1.1374570280313492,0.7028629,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,5,8,8,1.0,0.4954978357179672,1.136018455028534,0.7517732,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,6,8,8,1.0,0.42909253053351065,1.136928677558899,0.78985727,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,7,8,8,1.0,0.4360411991080273,1.1397031545639038,0.78619444,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,8,8,8,1.0,0.5025757485274526,1.1369745135307312,0.7476232,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,9,8,8,1.0,0.45942879380564033,1.133516564965248,0.77273726,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,10,8,8,1.0,0.3892352960090801,1.1322002857923508,0.80994797,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,11,8,8,1.0,0.3273991308433434,1.1251254230737686,0.8397487,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo gubernamental.,fondo,fondo,12,8,8,1.0,0.2962856389692784,1.1246998682618141,0.8604044,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,0,9,9,1.0,0.8493712822547828,1.1181585788726807,0.49256864,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,1,9,9,1.0,0.6974300764999869,1.1167957410216331,0.61505085,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,2,9,9,1.0,0.6134628886232072,1.116272397339344,0.6734139,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,3,9,9,1.0,0.6339159110860468,1.1173783019185066,0.6593125,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,4,9,9,1.0,0.586337948575249,1.1187569051980972,0.6911769,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,5,9,9,1.0,0.5051287249995262,1.1159448623657227,0.7413042,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,6,9,9,1.0,0.4494232475305253,1.1186323463916779,0.77446026,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,7,9,9,1.0,0.4601045349784891,1.1214941889047623,0.76850194,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,8,9,9,1.0,0.5317869805558652,1.1207166239619255,0.72539896,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,9,9,9,1.0,0.4771310703174004,1.1182550489902496,0.7584385,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,10,9,9,1.0,0.38558603036365263,1.1160321533679962,0.8091239,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,11,9,9,1.0,0.31189597175803097,1.1095670759677887,0.8462839,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el fondo del cuarto.,fondo,fondo,12,9,9,1.0,0.3120807130208676,1.1050921827554703,0.8498309,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,0,8,8,1.0,0.8944682167054963,1.136342614889145,0.46288538,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,1,8,8,1.0,0.7412216116715868,1.1348765790462494,0.59071416,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,2,8,8,1.0,0.6550091385609254,1.1316667348146439,0.6519977,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,3,8,8,1.0,0.6673586056573061,1.1343360096216202,0.64314806,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,4,8,8,1.0,0.6017298805799225,1.1372574120759964,0.6872749,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,5,8,8,1.0,0.5221871645641917,1.137243464589119,0.7361792,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,6,8,8,1.0,0.4501068358250948,1.139390543103218,0.778236,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,7,8,8,1.0,0.45003534783414206,1.141818255186081,0.77835727,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,8,8,8,1.0,0.5130841445478584,1.1393527686595917,0.741421,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,9,8,8,1.0,0.4630996383965424,1.1353164464235306,0.77068675,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,10,8,8,1.0,0.384758187985025,1.1322846710681915,0.81245244,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,11,8,8,1.0,0.3212571090234007,1.1217854619026184,0.8428137,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna imprevista.,fortuna,fortuna,12,8,8,1.0,0.2914878286368272,1.1163842678070068,0.86278224,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,0,7,7,1.0,0.8699347023766587,1.1590478718280792,0.50069016,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,1,7,7,1.0,0.7090331194021401,1.157225877046585,0.623949,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,2,7,7,1.0,0.6106224117475576,1.155627802014351,0.6890894,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,3,7,7,1.0,0.6301614227060804,1.1590116918087006,0.6763844,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,4,7,7,1.0,0.5631870853055617,1.161883220076561,0.7185432,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,5,7,7,1.0,0.5035773946868447,1.16074138879776,0.75311786,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,6,7,7,1.0,0.4366526918342103,1.1622918099164963,0.7907175,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,7,7,7,1.0,0.42934515608102913,1.1648381799459457,0.79474515,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,8,7,7,1.0,0.5103332215313043,1.161044955253601,0.7489362,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,9,7,7,1.0,0.474274829005031,1.157082200050354,0.7696968,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,10,7,7,1.0,0.39874763206145597,1.153371423482895,0.80875194,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,11,7,7,1.0,0.33860225370241526,1.1425351202487946,0.8361157,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna financiera.,fortuna,fortuna,12,7,7,1.0,0.29175683131732777,1.1340795308351517,0.86555046,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,0,8,8,1.0,0.8854600425155269,1.1361167281866074,0.470926,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,1,8,8,1.0,0.7251812332306039,1.1360857635736465,0.6022838,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,2,8,8,1.0,0.6409016302746797,1.1336707174777985,0.6613203,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,3,8,8,1.0,0.6469624973063383,1.1362436562776566,0.6569197,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,4,8,8,1.0,0.5802780504381201,1.1383235454559326,0.7008616,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,5,8,8,1.0,0.5101072698530577,1.138426512479782,0.7431989,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,6,8,8,1.0,0.45520446365844797,1.1395512968301773,0.775278,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,7,8,8,1.0,0.4398247749282972,1.1417307257652283,0.7840791,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,8,8,8,1.0,0.50919658215925,1.1390870064496994,0.7437322,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,9,8,8,1.0,0.46301161306466826,1.1353639662265778,0.7707477,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,10,8,8,1.0,0.3852873030697338,1.1321176588535309,0.81219655,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,11,8,8,1.0,0.3213775189694628,1.1226095706224442,0.8428767,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna heredada.,fortuna,fortuna,12,8,8,1.0,0.2946890456609066,1.1204013302922249,0.86119354,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,0,8,8,1.0,0.8791744045477036,1.1370751410722733,0.47733235,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,1,8,8,1.0,0.7165924732269231,1.1359523385763168,0.6087867,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,2,8,8,1.0,0.6370995427744688,1.133267194032669,0.66387916,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,3,8,8,1.0,0.6462916264025017,1.1358723193407059,0.65733147,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,4,8,8,1.0,0.5789946900567221,1.1380977183580399,0.7016045,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,5,8,8,1.0,0.5058413584562537,1.138096109032631,0.74578583,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,6,8,8,1.0,0.4421494347563126,1.139577478170395,0.78264797,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,7,8,8,1.0,0.4419731540702895,1.1417392641305923,0.7828618,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,8,8,8,1.0,0.5106130455920969,1.1392362713813782,0.742883,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,9,8,8,1.0,0.4636690633140779,1.1354834884405136,0.7703666,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,10,8,8,1.0,0.38397241025062995,1.1321135759353638,0.81289494,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,11,8,8,1.0,0.3200861797463982,1.1216483116149902,0.8435627,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Fue una fortuna inesperada.,fortuna,fortuna,12,8,8,1.0,0.2928664384637615,1.1199017763137817,0.86212647,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,0,9,9,1.0,0.8982701238912839,1.1189621314406395,0.4452194,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,1,9,9,1.0,0.7543345643432552,1.117406815290451,0.57158655,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,2,9,9,1.0,0.6701654455094475,1.1163175627589226,0.6344603,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,3,9,9,1.0,0.6730268617920986,1.118882603943348,0.63217294,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,4,9,9,1.0,0.6013540558526009,1.1211110055446625,0.6815542,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,5,9,9,1.0,0.5315547889768797,1.1207950487732887,0.7256358,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,6,9,9,1.0,0.49587834756372157,1.1214851960539818,0.7474253,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,7,9,9,1.0,0.483733058068446,1.1241199970245361,0.7547909,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,8,9,9,1.0,0.5418954999999496,1.1231726109981537,0.7191944,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,9,9,9,1.0,0.4831406102631324,1.1205678135156631,0.75491524,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,10,9,9,1.0,0.3979246490213432,1.118997946381569,0.8022972,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,11,9,9,1.0,0.3295917143079425,1.1138566061854362,0.836793,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase poética.,frase,frase,12,9,9,1.0,0.3461077043146368,1.1080178543925285,0.8317672,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,0,9,9,1.0,0.90023552505355,1.1183821633458138,0.44305673,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,1,9,9,1.0,0.7564935378329601,1.117271527647972,0.57007337,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,2,9,9,1.0,0.6733475713080104,1.1158275604248047,0.6323312,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,3,9,9,1.0,0.6737859869852805,1.118490032851696,0.6317143,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,4,9,9,1.0,0.5904398345241695,1.121357150375843,0.6887156,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,5,9,9,1.0,0.5155405383490723,1.1213678419589996,0.7354701,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,6,9,9,1.0,0.47603690430480383,1.1220745518803596,0.75922424,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,7,9,9,1.0,0.46333521446198717,1.1240485534071922,0.76674324,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,8,9,9,1.0,0.522638719202195,1.1224894672632217,0.7310048,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,9,9,9,1.0,0.4631147710681178,1.1193072274327278,0.76660323,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,10,9,9,1.0,0.3812007433769079,1.1170488744974136,0.8114911,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,11,9,9,1.0,0.31748941575426576,1.1113447099924088,0.84322006,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase lírica.,frase,frase,12,9,9,1.0,0.3351443201354797,1.106428787112236,0.8375982,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,0,10,10,1.0,0.9106905312680802,1.105972833931446,0.42143255,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,1,10,10,1.0,0.7718370581929211,1.1050404235720634,0.550518,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,2,10,10,1.0,0.6910710057855393,1.103041723370552,0.6134311,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,3,10,10,1.0,0.6811457553425133,1.104677900671959,0.62020034,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,4,10,10,1.0,0.6018622215134716,1.1070280522108078,0.67614436,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,5,10,10,1.0,0.5318424550082048,1.1073361486196518,0.7212845,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,6,10,10,1.0,0.4983736627601111,1.1082825437188148,0.7421729,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,7,10,10,1.0,0.47512875355870954,1.110119640827179,0.7563565,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,8,10,10,1.0,0.5206475509321313,1.1085811704397202,0.7283727,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,9,10,10,1.0,0.45290061615957866,1.1057017669081688,0.76931536,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,10,10,10,1.0,0.3755630107856561,1.1040795966982841,0.8123167,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,11,10,10,1.0,0.31861273350609876,1.1008047088980675,0.8411976,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase melódica.,frase,frase,12,10,10,1.0,0.3473914668301932,1.0959840267896652,0.8288105,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,0,8,8,1.0,0.8755710465575862,1.1357830464839935,0.48038757,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,1,8,8,1.0,0.7257096139792514,1.133508488535881,0.60186386,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,2,8,8,1.0,0.6416773716156365,1.1321647614240646,0.66101503,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,3,8,8,1.0,0.661037987628939,1.134476900100708,0.64778316,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,4,8,8,1.0,0.5898469121637326,1.1372436583042145,0.6950003,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,5,8,8,1.0,0.5177920439955565,1.1368618160486221,0.7389583,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,6,8,8,1.0,0.4736789232559998,1.1380572021007538,0.7649332,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,7,8,8,1.0,0.47338597882856437,1.1415770053863525,0.7651906,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,8,8,8,1.0,0.5479752827098936,1.1406615227460861,0.7205591,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,9,8,8,1.0,0.4942943363903706,1.1380949318408966,0.7527768,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,10,8,8,1.0,0.4123134183799992,1.1358540207147598,0.7974663,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,11,8,8,1.0,0.3514651979813337,1.1298650205135345,0.8270263,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la frase musical.,frase,frase,12,8,8,1.0,0.3623113536389902,1.1243580728769302,0.82603025,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Era una frente arrugada.,frente,frente,0,8,8,1.0,0.8998602003427328,1.1365748643875122,0.45775282,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Era una frente arrugada.,frente,frente,1,8,8,1.0,0.7592577249612711,1.1338809877634048,0.5769632,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Era una frente arrugada.,frente,frente,2,8,8,1.0,0.6794279172000502,1.1309610605239868,0.6352012,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Era una frente arrugada.,frente,frente,3,8,8,1.0,0.6641699341986647,1.1349658071994781,0.64516115,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Era una frente arrugada.,frente,frente,4,8,8,1.0,0.6003930778361338,1.1374598741531372,0.6880313,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
